caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case118,Turning Rework,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-15 20:28:14,127,0,2012-01-15 14:23:52
Case102,Round Grinding,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-15 20:34:33,128,0,2012-01-15 13:11:32
Case66,Lapping,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 4,2012-01-15 20:35:08,127,0,2012-01-15 14:07:04
Case113,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-15 22:16:46,127,0,2012-01-15 16:26:56
Case164,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-15 22:48:28,127,2,2012-01-15 20:43:10
Case47,Lapping,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-16 00:15:07,127,2,2012-01-15 18:25:39
Case167,Laser Marking,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-16 01:29:19,127,0,2012-01-15 22:08:32
Case74,Lapping,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 4,2012-01-16 02:29:59,127,2,2012-01-15 19:34:36
Case125,Packing,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 5,2012-01-16 02:30:10,127,1,2012-01-15 22:51:45
Case166,Turning Q.C.,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-16 02:36:10,127,0,2012-01-15 23:55:18
Case119,Packing,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 5,2012-01-16 03:09:53,127,0,2012-01-15 22:17:35
Case57,Lapping,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 4,2012-01-16 04:34:34,127,2,2012-01-15 22:04:22
Case29,Flat Grinding,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-16 05:06:03,127,1,2012-01-15 23:58:29
Case161,Milling,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-16 05:32:31,127,0,2012-01-16 02:13:10
Case160,Round Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 2,2012-01-16 05:36:52,127,1,2012-01-16 02:07:46
Case49,Final Inspection Q.C.,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 3,2012-01-16 06:14:58,127,1,2012-01-15 17:58:37
Case39,Round Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 2,2012-01-16 06:24:40,127,0,2012-01-15 21:41:56
Case53,Flat Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 4,2012-01-16 06:26:19,127,0,2012-01-15 21:57:22
Case109,Final Inspection Q.C.,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 3,2012-01-16 07:08:00,127,1,2012-01-15 23:03:57
Case50,Packing,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 5,2012-01-16 07:38:42,127,2,2012-01-16 00:55:38
Case67,Packing,res_58321f00-5949-410e-9079-d1d4253465c9,Role 5,2012-01-16 09:48:49,126,1,2012-01-16 04:59:48
Case55,Lapping,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-16 10:55:03,127,1,2012-01-16 02:43:40
Case116,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-16 11:12:18,127,2,2012-01-16 00:55:32
Case115,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-16 11:21:43,127,1,2012-01-16 00:27:32
Case91,Grinding Rework,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 2,2012-01-16 12:20:43,127,0,2012-01-16 02:49:19
Case78,Nitration Q.C.,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 3,2012-01-16 14:16:47,125,0,2012-01-16 09:32:20
Case110,Round  Q.C.,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 1,2012-01-16 14:42:01,126,0,2012-01-16 05:22:16
Case131,Final Inspection Q.C.,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 3,2012-01-16 14:45:21,125,0,2012-01-16 07:35:51
Case174,Stress Relief,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-16 14:56:03,124,0,2012-01-16 11:28:39
Case134,Turning & Milling Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-16 15:00:53,124,0,2012-01-16 10:54:19
Case152,Fix,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-16 16:12:53,124,0,2012-01-16 12:30:59
Case62,Laser Marking,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-16 16:18:46,125,2,2012-01-16 07:10:53
Case157,Lapping,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 4,2012-01-16 17:39:14,124,0,2012-01-16 13:36:33
Case143,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-16 18:02:27,124,4,2012-01-16 15:51:02
Case83,Final Inspection Q.C.,res_58321f00-5949-410e-9079-d1d4253465c9,Role 3,2012-01-16 18:18:38,124,1,2012-01-16 13:38:09
Case140,Round Grinding,res_58321f00-5949-410e-9079-d1d4253465c9,Role 2,2012-01-16 18:30:29,124,0,2012-01-16 15:21:40
Case84,Packing,res_58321f00-5949-410e-9079-d1d4253465c9,Role 5,2012-01-16 18:46:11,124,1,2012-01-16 12:15:16
Case52,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-16 19:33:24,124,3,2012-01-16 14:49:23
Case130,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-16 20:32:02,124,5,2012-01-16 16:00:36
Case65,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-16 21:01:06,124,1,2012-01-16 18:08:02
Case155,Round Grinding,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 2,2012-01-16 21:36:34,124,0,2012-01-16 18:54:31
Case11,Packing,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 5,2012-01-16 21:37:47,124,0,2012-01-16 10:08:24
Case63,Flat Grinding,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 4,2012-01-16 21:41:59,124,0,2012-01-16 16:06:33
Case94,Final Inspection Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-16 22:17:53,124,2,2012-01-16 18:13:52
Case44,Grinding Rework,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-16 23:12:21,124,0,2012-01-16 16:33:20
Case139,Round Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-16 23:50:31,124,1,2012-01-16 21:23:10
Case71,Lapping,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-17 00:08:01,124,0,2012-01-16 20:56:22
Case138,Turning & Milling Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-17 00:10:07,124,2,2012-01-16 22:21:24
Case34,Packing,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 5,2012-01-17 00:30:01,124,2,2012-01-16 12:34:34
Case85,Turning & Milling Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-17 00:30:01,124,1,2012-01-16 21:42:36
Case105,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-17 01:54:48,124,1,2012-01-16 21:17:45
Case8,Turning & Milling Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-17 01:57:00,124,0,2012-01-16 16:30:50
Case147,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-17 02:21:36,123,2,2012-01-17 00:35:12
Case103,Round Grinding,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 2,2012-01-17 03:20:19,124,1,2012-01-16 22:18:55
Case132,Turning & Milling Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-17 03:30:36,123,1,2012-01-17 00:41:26
Case146,Flat Grinding,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-17 03:58:40,123,1,2012-01-17 01:34:12
Case70,Packing,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 5,2012-01-17 05:24:14,123,0,2012-01-17 02:05:48
Case117,Final Inspection Q.C.,res_8768c40c-d4c3-4a01-bdb3-9c8974fb2f0d,Role 3,2012-01-17 05:53:28,124,1,2012-01-16 23:48:39
Case19,Laser Marking,res_8768c40c-d4c3-4a01-bdb3-9c8974fb2f0d,Role 4,2012-01-17 05:53:34,124,0,2012-01-16 23:08:39
Case90,Turning & Milling Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-17 06:48:03,122,0,2012-01-17 04:10:53
Case68,Packing,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 5,2012-01-17 06:49:22,122,1,2012-01-17 04:36:27
Case178,Final Inspection Q.C.,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 3,2012-01-17 07:32:04,122,1,2012-01-17 04:10:21
Case151,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-17 07:54:40,122,2,2012-01-17 04:58:55
Case145,Turning & Milling,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-17 08:05:02,122,1,2012-01-17 05:09:47
Case99,Final Inspection Q.C.,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 3,2012-01-17 09:06:40,121,1,2012-01-17 06:52:45
Case154,Grinding Rework,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 2,2012-01-17 09:53:11,121,0,2012-01-17 07:26:40
Case97,Lapping,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 4,2012-01-17 10:32:55,119,2,2012-01-17 08:03:58
Case129,Lapping,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 4,2012-01-17 10:45:27,121,1,2012-01-17 07:02:19
Case35,Round Grinding,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 2,2012-01-17 10:56:00,124,2,2012-01-16 22:44:14
Case15,Flat Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 4,2012-01-17 11:22:22,124,0,2012-01-16 23:42:43
Case156,Round Grinding,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 2,2012-01-17 11:42:24,119,1,2012-01-17 09:08:03
Case72,Fix,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-17 12:56:44,121,0,2012-01-17 05:36:10
Case95,Final Inspection Q.C.,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 3,2012-01-17 14:06:00,119,0,2012-01-17 09:26:29
Case114,Lapping,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 4,2012-01-17 14:08:37,121,0,2012-01-17 06:35:41
Case69,Round Grinding,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 2,2012-01-17 15:38:49,119,2,2012-01-17 09:46:16
Case180,Packing,res_58321f00-5949-410e-9079-d1d4253465c9,Role 5,2012-01-17 16:16:50,119,0,2012-01-17 13:21:48
Case66,Turning Rework,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-17 16:30:40,119,0,2012-01-17 08:35:51
Case79,Turning Rework,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-17 16:43:10,118,1,2012-01-17 14:45:32
Case50,Fix,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-17 16:48:08,119,1,2012-01-17 10:58:13
Case148,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-17 17:12:35,118,2,2012-01-17 16:37:02
Case179,Final Inspection Q.C.,res_3eb92ef0-cbbc-417c-ac91-39b46c5d0540,Role 3,2012-01-17 18:02:01,118,0,2012-01-17 15:28:34
Case128,Turning & Milling,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 1,2012-01-17 18:56:43,119,1,2012-01-17 13:35:54
Case173,Turning Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 1,2012-01-17 20:25:56,118,0,2012-01-17 17:52:30
Case21,Final Inspection Q.C.,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 3,2012-01-17 20:33:14,118,1,2012-01-17 15:44:42
Case122,Round Grinding,res_ca82a758-a53e-4a34-ab27-18e15d186f31,Role 2,2012-01-17 21:32:34,118,1,2012-01-17 15:16:36
Case57,Laser Marking,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-17 22:52:18,118,0,2012-01-17 16:32:44
Case171,Turning & Milling,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-17 23:19:26,117,2,2012-01-17 21:14:59
Case172,Turning & Milling,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 1,2012-01-17 23:40:26,117,1,2012-01-17 20:54:00
Case153,Lapping,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 4,2012-01-17 23:43:30,117,1,2012-01-17 22:50:18
Case49,Grinding Rework,res_066839b4-e828-44f0-9ada-60f061c310e5,Role 2,2012-01-18 00:33:43,119,0,2012-01-17 13:32:18
Case141,Fix,res_066839b4-e828-44f0-9ada-60f061c310e5,Role 1,2012-01-18 00:51:20,118,0,2012-01-17 18:54:13
Case29,Lapping,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-18 01:59:09,117,0,2012-01-17 20:43:16
Case159,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-18 02:19:36,117,2,2012-01-17 23:44:00
Case124,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-18 02:28:18,117,1,2012-01-17 21:33:18
Case115,Flat Grinding,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-18 02:30:52,118,0,2012-01-17 16:46:50
Case121,Turning & Milling Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-18 02:59:33,117,0,2012-01-17 21:50:49
Case123,Turning Rework,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-18 03:12:53,117,1,2012-01-17 23:05:01
Case136,Laser Marking,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-18 03:36:28,117,1,2012-01-17 23:13:50
Case135,Grinding Rework,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 2,2012-01-18 04:27:29,117,1,2012-01-18 00:21:05
Case47,Turning Rework,res_58321f00-5949-410e-9079-d1d4253465c9,Role 1,2012-01-18 04:54:24,117,0,2012-01-17 20:54:13
Case150,Laser Marking,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 4,2012-01-18 06:32:36,117,3,2012-01-18 01:01:06
Case176,Packing,res_823f57a5-3e17-4893-8cf4-a02e2de5f531,Role 5,2012-01-18 07:07:21,117,0,2012-01-18 01:35:53
Case126,Milling,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-18 08:30:13,117,0,2012-01-18 05:38:20
Case149,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-18 08:46:32,117,3,2012-01-18 05:37:04
Case142,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-18 09:08:42,117,1,2012-01-18 04:03:37
Case144,Round Grinding,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 2,2012-01-18 09:16:32,117,1,2012-01-18 05:21:46
Case177,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-18 09:28:18,117,5,2012-01-18 07:26:01
Case98,Turning & Milling Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-18 09:55:37,117,0,2012-01-18 03:28:39
Case64,Packing,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 5,2012-01-18 09:57:01,117,2,2012-01-18 04:17:24
Case130,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-18 10:00:13,117,2,2012-01-18 04:36:27
Case92,Laser Marking,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-18 10:02:39,117,4,2012-01-18 02:14:52
Case63,Laser Marking,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 4,2012-01-18 10:19:06,117,3,2012-01-18 03:17:08
Case113,Grinding Rework,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-18 12:52:52,117,1,2012-01-18 04:18:32
Case165,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-18 13:01:51,115,2,2012-01-18 10:29:49
Case170,Grinding Rework,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-18 13:06:16,115,1,2012-01-18 10:41:39
Case102,Packing,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 5,2012-01-18 13:12:25,117,1,2012-01-18 04:14:25
Case39,Final Inspection Q.C.,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 3,2012-01-18 13:13:13,117,0,2012-01-18 02:15:17
Case53,Lapping,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-18 13:49:21,117,0,2012-01-18 02:34:30
Case62,Round Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-18 14:01:28,117,0,2012-01-18 01:23:23
Case55,Turning Rework,res_6fabf028-fdcb-4a97-b007-166a68b3d46f,Role 1,2012-01-18 14:29:08,117,1,2012-01-18 04:04:07
Case91,Final Inspection Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-18 15:21:26,117,4,2012-01-18 06:25:59
Case96,Packing,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 5,2012-01-18 15:27:03,115,2,2012-01-18 10:00:06
Case118,Lapping,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-18 15:52:56,117,1,2012-01-18 07:56:09
Case112,Fix,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-18 15:53:18,117,0,2012-01-18 06:03:40
Case110,Packing,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 5,2012-01-18 16:00:31,117,3,2012-01-18 05:47:19
Case82,Lapping,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 4,2012-01-18 17:41:02,115,2,2012-01-18 11:45:16
Case11,Fix,res_8a96a6b9-f644-497c-9ed3-bb9a5fe1f225,Role 1,2012-01-18 18:50:54,117,1,2012-01-18 06:55:43
Case137,Turning & Milling,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 1,2012-01-18 19:42:16,113,1,2012-01-18 14:31:21
Case175,Turning & Milling,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 1,2012-01-18 20:08:23,113,2,2012-01-18 16:22:17
Case84,Final Inspection Q.C.,res_28b8d392-edd8-407f-a547-fa05df84f1df,Role 3,2012-01-18 20:43:05,113,2,2012-01-18 13:35:36
Case116,Final Inspection Q.C.,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 3,2012-01-18 20:55:50,115,3,2012-01-18 10:45:05
Case162,Turning,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-18 23:03:54,113,0,2012-01-18 19:43:21
Case157,Turning Rework,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-18 23:12:33,113,0,2012-01-18 19:47:33
Case74,Round Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-18 23:34:35,113,0,2012-01-18 14:23:43
Case125,Final Inspection Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-18 23:54:39,113,2,2012-01-18 19:31:32
Case44,Packing,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 5,2012-01-19 00:04:26,113,2,2012-01-18 14:49:40
Case169,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-19 00:45:59,113,1,2012-01-18 22:49:02
Case168,Final Inspection Q.C.,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 3,2012-01-19 01:31:32,113,2,2012-01-18 22:54:31
Case131,Round Grinding,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 2,2012-01-19 02:07:35,113,1,2012-01-18 19:38:25
Case158,Lapping,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-19 02:31:30,113,1,2012-01-18 22:14:07
Case163,Turning Rework,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-19 02:35:15,113,1,2012-01-18 22:25:28
Case52,Round  Q.C.,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 1,2012-01-19 04:28:06,113,0,2012-01-18 22:36:21
Case114,Round Grinding,res_4d27bd24-74dd-447e-ac55-3f7f9b63dd48,Role 2,2012-01-19 05:36:32,113,2,2012-01-18 20:49:24
Case152,Packing,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 5,2012-01-19 07:53:19,113,1,2012-01-19 02:17:37
Case164,Round Grinding,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 2,2012-01-19 08:01:34,113,2,2012-01-19 03:58:11
Case50,Packing,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 5,2012-01-19 08:14:22,113,1,2012-01-18 22:27:05
Case133,Final Inspection Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-19 08:14:46,113,0,2012-01-19 02:46:11
Case65,Round Grinding,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 2,2012-01-19 08:31:11,113,1,2012-01-19 03:07:49
Case66,Lapping,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-19 09:31:53,113,0,2012-01-18 21:06:59
Case15,Laser Marking,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 4,2012-01-19 14:39:02,113,0,2012-01-19 00:18:29
Case8,Turn & Mill. & Screw Assem,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-19 14:48:19,113,0,2012-01-19 02:11:47
Case72,Packing,res_af7cf01b-55d1-42b7-9d0f-694e63ab86fc,Role 5,2012-01-19 16:15:04,113,3,2012-01-19 06:04:55
Case83,Packing,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 5,2012-01-19 17:08:31,112,2,2012-01-19 10:43:35
Case155,Turning & Milling Q.C.,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 3,2012-01-19 17:36:41,112,0,2012-01-19 13:22:09
Case49,Packing,res_5041d959-da43-43fa-8d36-7d5ff2080c31,Role 5,2012-01-19 18:03:14,113,2,2012-01-19 03:43:01
Case29,Turning Rework,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 1,2012-01-19 18:54:56,112,0,2012-01-19 09:46:50
Case69,Final Inspection Q.C.,res_84d7a922-558b-4678-9af0-554b7c9749f6,Role 3,2012-01-19 20:39:20,112,0,2012-01-19 08:20:55
Case71,Turning Rework,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 1,2012-01-19 21:00:03,112,1,2012-01-19 16:17:03
Case154,Packing,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 5,2012-01-19 21:31:56,112,2,2012-01-19 17:15:38
Case19,Round Grinding,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 2,2012-01-19 21:45:46,112,0,2012-01-19 10:18:25
Case57,Lapping,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 4,2012-01-19 21:56:21,112,0,2012-01-19 10:42:14
Case94,Round Grinding,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 2,2012-01-19 22:00:58,112,1,2012-01-19 15:48:55
Case140,Final Inspection Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-20 00:04:38,112,1,2012-01-19 19:24:39
Case78,Laser Marking,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 4,2012-01-20 00:35:45,112,1,2012-01-19 18:07:02
Case143,Final Inspection Q.C.,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 3,2012-01-20 01:04:58,111,1,2012-01-19 20:56:40
Case166,Turning & Milling,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 1,2012-01-20 01:28:09,111,1,2012-01-19 21:32:58
Case35,Packing,res_1d689a4c-3f4b-4ab5-b989-94f1fb0e351f,Role 5,2012-01-20 01:49:22,112,3,2012-01-19 13:31:57
Case161,Final Inspection Q.C.,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 3,2012-01-20 02:37:55,111,3,2012-01-19 23:54:44
Case115,Laser Marking,res_09d2e127-e32f-48d8-af35-66f23605bb70,Role 4,2012-01-20 03:52:51,112,1,2012-01-19 13:11:56
Case167,Lapping,res_8e66530c-8a00-4a6d-abe2-c3179012879a,Role 4,2012-01-20 04:22:52,111,0,2012-01-19 23:38:28
Case132,Stress Relief,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-20 05:25:11,110,0,2012-01-20 01:03:11
Case79,Lapping,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 4,2012-01-20 06:38:42,109,1,2012-01-20 02:43:44
Case156,Laser Marking,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 4,2012-01-20 07:09:21,109,1,2012-01-20 03:14:07
Case160,Final Inspection Q.C.,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 3,2012-01-20 07:11:28,109,1,2012-01-20 04:30:55
Case139,Packing,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 5,2012-01-20 07:36:25,109,1,2012-01-20 05:21:04
Case85,Turning & Milling,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-20 07:38:00,109,1,2012-01-20 04:17:13
Case134,Stress Relief,res_41c5953e-cc18-4c0e-bdac-43002d9ef91c,Role 1,2012-01-20 07:57:05,109,1,2012-01-20 03:11:39
Case110,Final Inspection Q.C.,res_3c4c3e2d-f1f1-4699-ac07-5208a5964600,Role 3,2012-01-20 08:30:12,111,2,2012-01-19 22:05:49
Case84,Grinding Rework,res_a7152638-61a7-4ead-ab59-db7d1f6addbf,Role 2,2012-01-20 09:11:41,109,0,2012-01-20 02:02:21
Case63,Flat Grinding,res_6d9b231a-9ba1-4ced-a2d7-0eebb4ed14fa,Role 4,2012-01-20 10:22:13,111,0,2012-01-19 23:38:45
Case116,Packing,res_ee0e6460-786e-4f79-b888-6be292a0f57e,Role 5,2012-01-20 11:49:28,109,0,2012-01-20 02:13:14
Case82,Turning Rework,res_9c6c2c86-f06b-42fc-ba5e-fedb84f2ec21,Role 1,2012-01-20 12:13:09,109,0,2012-01-20 06:38:20
Case122,Packing,res_066839b4-e828-44f0-9ada-60f061c310e5,Role 5,2012-01-20 12:52:47,109,3,2012-01-20 05:38:58
