caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case160,Final Inspection Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 3,2012-01-15 19:49:49,137,2,2012-01-15 17:02:16
Case162,Packing,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 5,2012-01-15 19:56:38,137,2,2012-01-15 17:50:11
Case118,Milling,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-15 19:57:31,137,0,2012-01-15 14:34:52
Case83,Packing,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 5,2012-01-15 20:25:43,137,0,2012-01-15 14:09:55
Case135,Lapping,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-15 20:45:00,137,0,2012-01-15 18:04:38
Case25,Final Inspection Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 3,2012-01-15 21:37:08,137,1,2012-01-15 15:28:22
Case84,Round Grinding,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 2,2012-01-15 21:59:51,137,1,2012-01-15 18:46:18
Case66,Turning & Milling Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-15 22:09:38,137,1,2012-01-15 16:21:31
Case61,Packing,res_835a8431-f928-4b74-95b0-ef26dc8452b6,Role 5,2012-01-15 22:28:14,137,1,2012-01-15 15:29:56
Case161,Milling,res_835a8431-f928-4b74-95b0-ef26dc8452b6,Role 1,2012-01-15 22:35:45,136,0,2012-01-15 20:12:21
Case49,Turning & Milling,res_835a8431-f928-4b74-95b0-ef26dc8452b6,Role 1,2012-01-15 22:40:57,137,2,2012-01-15 16:16:36
Case29,Round  Q.C.,res_835a8431-f928-4b74-95b0-ef26dc8452b6,Role 1,2012-01-15 23:10:54,137,0,2012-01-15 18:42:28
Case70,Fix,res_2281d1b3-5d1a-446e-ac90-ef5a0ae150ef,Role 1,2012-01-16 00:16:52,136,0,2012-01-15 21:26:31
Case75,Packing,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 5,2012-01-16 00:25:31,137,3,2012-01-15 19:00:22
Case170,Turning Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-16 01:16:36,136,0,2012-01-15 22:04:19
Case149,Final Inspection Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-16 01:35:03,136,2,2012-01-16 00:04:01
Case136,Grinding Rework,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-16 01:49:54,136,0,2012-01-15 22:20:49
Case103,Lapping,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 4,2012-01-16 02:00:36,136,0,2012-01-15 21:45:37
Case37,Laser Marking,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-16 03:00:53,136,0,2012-01-15 22:08:34
Case169,Turn & Mill. & Screw Assem,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-16 04:07:48,136,0,2012-01-16 00:16:16
Case120,Final Inspection Q.C.,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 3,2012-01-16 04:56:24,136,3,2012-01-16 00:22:05
Case113,Turning & Milling Q.C.,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 3,2012-01-16 05:19:51,136,0,2012-01-15 23:24:12
Case92,Final Inspection Q.C.,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 3,2012-01-16 05:42:24,136,1,2012-01-15 23:13:58
Case56,Final Inspection Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 3,2012-01-16 05:54:53,136,1,2012-01-15 21:16:08
Case10,Round Grinding,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 2,2012-01-16 06:02:32,137,0,2012-01-15 16:19:50
Case46,Flat Grinding,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-16 06:32:14,136,0,2012-01-15 20:37:41
Case30,Fix,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-16 06:55:40,136,1,2012-01-15 21:35:34
Case156,Lapping,res_27530692-4d75-464a-9a49-eff7f2b714cd,Role 4,2012-01-16 09:42:29,134,1,2012-01-16 07:10:02
Case31,Lapping,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-16 10:22:13,135,0,2012-01-16 02:18:23
Case27,Final Inspection Q.C.,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 3,2012-01-16 12:06:24,134,0,2012-01-16 07:54:09
Case35,Round Grinding,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 2,2012-01-16 12:48:32,134,2,2012-01-16 09:31:03
Case127,Packing,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 5,2012-01-16 13:07:06,134,6,2012-01-16 11:49:18
Case22,Round Grinding,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-16 13:34:50,135,2,2012-01-16 04:38:13
Case145,Fix,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-16 13:38:44,134,0,2012-01-16 09:27:47
Case105,Packing,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 5,2012-01-16 14:24:39,134,3,2012-01-16 08:08:44
Case122,Packing,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 5,2012-01-16 14:25:58,134,5,2012-01-16 10:09:51
Case73,Packing,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 5,2012-01-16 15:10:59,134,2,2012-01-16 07:55:23
Case89,Grinding Rework,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-16 15:13:54,134,0,2012-01-16 06:59:38
Case11,Round Grinding,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-16 15:54:34,135,1,2012-01-16 04:34:17
Case34,Packing,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 5,2012-01-16 15:54:45,136,1,2012-01-16 00:04:01
Case42,Packing,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 5,2012-01-16 16:28:23,134,4,2012-01-16 09:07:27
Case29,Packing,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 5,2012-01-16 16:29:17,134,7,2012-01-16 12:33:44
Case85,Round Grinding,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 2,2012-01-16 16:40:19,134,3,2012-01-16 10:07:20
Case108,Round Grinding,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-16 17:44:37,134,3,2012-01-16 14:03:09
Case128,Turning & Milling Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-16 17:56:20,134,0,2012-01-16 13:23:39
Case81,Round Grinding,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-16 18:03:36,134,4,2012-01-16 12:35:32
Case154,Final Inspection Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-16 18:28:29,134,0,2012-01-16 14:22:35
Case59,Nitration Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-16 18:56:47,134,0,2012-01-16 11:24:32
Case21,Grinding Rework,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 2,2012-01-16 19:51:25,134,1,2012-01-16 14:06:50
Case133,Final Inspection Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-16 19:58:48,134,1,2012-01-16 14:48:19
Case82,Packing,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 5,2012-01-16 20:27:14,134,3,2012-01-16 15:56:39
Case44,Lapping,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-16 21:01:37,134,0,2012-01-16 13:16:00
Case115,Fix,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-16 21:24:40,134,0,2012-01-16 16:51:39
Case33,Turning & Milling,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-16 21:45:08,134,1,2012-01-16 14:14:01
Case64,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-16 23:57:31,134,1,2012-01-16 05:53:07
Case79,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-17 02:07:09,134,2,2012-01-16 20:10:53
Case76,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-17 02:53:11,134,2,2012-01-16 21:57:52
Case3,Turning & Milling Q.C.,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 3,2012-01-17 03:53:32,134,1,2012-01-16 16:58:01
Case180,Packing,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 5,2012-01-17 04:14:34,134,2,2012-01-17 01:54:42
Case173,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-17 07:00:39,134,0,2012-01-17 03:33:48
Case5,Lapping,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 4,2012-01-17 07:11:45,134,1,2012-01-16 19:17:42
Case46,Lapping,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 4,2012-01-17 07:45:41,134,2,2012-01-16 20:38:02
Case146,Turning & Milling,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 1,2012-01-17 08:39:10,133,1,2012-01-17 04:46:26
Case178,Flat Grinding,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 4,2012-01-17 09:00:02,133,1,2012-01-17 07:20:39
Case38,Lapping,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-17 09:14:16,133,3,2012-01-17 05:34:25
Case179,Flat Grinding,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-17 09:23:59,133,0,2012-01-17 06:26:49
Case176,Nitration Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 3,2012-01-17 09:45:21,133,0,2012-01-17 06:36:42
Case175,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-17 10:25:09,133,1,2012-01-17 06:36:08
Case40,Packing,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 5,2012-01-17 10:26:00,134,2,2012-01-17 02:35:06
Case130,Lapping,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 4,2012-01-17 10:31:30,133,2,2012-01-17 04:17:00
Case104,Grinding Rework,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 2,2012-01-17 10:40:10,133,0,2012-01-17 05:14:08
Case69,Round Grinding,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 2,2012-01-17 10:57:01,133,0,2012-01-17 05:05:17
Case86,Turning & Milling,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-17 11:46:50,133,2,2012-01-17 05:21:11
Case121,Milling Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-17 11:51:00,133,0,2012-01-17 07:29:06
Case150,Packing,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 5,2012-01-17 12:59:58,133,2,2012-01-17 10:12:42
Case66,Laser Marking,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 4,2012-01-17 13:11:20,133,0,2012-01-17 05:27:47
Case155,Lapping,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 4,2012-01-17 13:39:00,133,1,2012-01-17 11:46:22
Case51,Round  Q.C.,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-17 14:05:08,134,0,2012-01-17 03:09:38
Case39,Lapping,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 4,2012-01-17 14:22:15,133,2,2012-01-17 09:10:42
Case62,Packing,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 5,2012-01-17 15:02:04,133,1,2012-01-17 10:38:21
Case144,Round Grinding,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 2,2012-01-17 15:48:59,133,2,2012-01-17 14:51:37
Case140,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-17 16:06:57,133,1,2012-01-17 12:54:48
Case53,Round Grinding,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 2,2012-01-17 16:30:15,133,1,2012-01-17 10:28:36
Case148,Turning & Milling,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-17 17:35:33,133,1,2012-01-17 14:52:34
Case157,Round Grinding,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-17 17:47:29,133,1,2012-01-17 14:11:26
Case139,Packing,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 5,2012-01-17 18:02:55,133,1,2012-01-17 13:44:05
Case98,Round  Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-17 18:13:24,133,1,2012-01-17 12:35:22
Case177,Turning & Milling,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 1,2012-01-17 18:28:03,133,2,2012-01-17 16:53:34
Case174,Laser Marking,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-17 18:35:44,133,1,2012-01-17 14:59:22
Case54,Final Inspection Q.C.,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 3,2012-01-17 18:57:20,133,0,2012-01-17 12:17:46
Case60,Laser Marking,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 4,2012-01-17 19:07:49,133,0,2012-01-17 13:33:37
Case123,Flat Grinding,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 4,2012-01-17 19:22:08,133,0,2012-01-17 13:28:51
Case147,Laser Marking,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 4,2012-01-17 19:58:54,133,2,2012-01-17 16:51:56
Case96,Turn & Mill. & Screw Assem,res_2281d1b3-5d1a-446e-ac90-ef5a0ae150ef,Role 1,2012-01-17 20:12:10,133,0,2012-01-17 16:51:57
Case132,Packing,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 5,2012-01-17 22:09:26,133,1,2012-01-17 18:25:08
Case111,Final Inspection Q.C.,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 3,2012-01-17 22:19:23,133,1,2012-01-17 17:08:10
Case56,Grinding Rework,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-17 22:58:52,133,0,2012-01-17 13:14:23
Case151,Milling,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-17 23:52:22,133,0,2012-01-17 20:09:17
Case47,Turning Rework,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 1,2012-01-18 00:07:27,133,0,2012-01-17 12:53:05
Case29,Final Inspection Q.C.,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 3,2012-01-18 00:18:41,133,2,2012-01-17 18:50:08
Case30,Packing,res_1145c812-db63-49eb-a421-4ba60e9706a4,Role 5,2012-01-18 00:29:13,133,2,2012-01-17 14:36:16
Case167,Final Inspection Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-18 00:42:04,131,2,2012-01-17 23:19:40
Case25,Packing,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 5,2012-01-18 02:18:21,133,2,2012-01-17 20:36:39
Case52,Final Inspection Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 3,2012-01-18 02:36:11,131,1,2012-01-17 22:44:58
Case77,Turn & Mill. & Screw Assem,res_68e7b63a-a34b-4c39-9216-e1fba5dd990d,Role 1,2012-01-18 02:47:18,131,0,2012-01-17 23:43:14
Case142,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-18 05:09:46,130,2,2012-01-18 02:00:15
Case49,Laser Marking,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 4,2012-01-18 05:18:23,131,0,2012-01-17 22:31:38
Case171,Stress Relief,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-18 05:19:04,129,0,2012-01-18 02:32:34
Case31,Round Grinding,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 2,2012-01-18 05:22:08,133,0,2012-01-17 22:01:14
Case172,Packing,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 5,2012-01-18 06:05:49,130,2,2012-01-18 02:13:37
Case124,Laser Marking,res_2356665f-6535-4884-98d9-0ee27360b154,Role 4,2012-01-18 06:25:32,129,1,2012-01-18 02:39:47
Case27,Packing,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 5,2012-01-18 07:32:18,130,1,2012-01-18 00:40:12
Case126,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-18 08:05:35,130,1,2012-01-18 01:20:43
Case37,Round Grinding,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 2,2012-01-18 08:07:56,130,1,2012-01-18 01:59:36
Case141,Turning & Milling,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-18 08:44:36,129,1,2012-01-18 03:44:45
Case143,Turning Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-18 10:12:32,129,0,2012-01-18 06:06:24
Case75,Round  Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-18 10:13:11,130,0,2012-01-18 00:53:51
Case33,Turning & Milling Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-18 10:53:15,130,0,2012-01-18 00:40:29
Case114,Stress Relief,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 1,2012-01-18 10:54:35,129,0,2012-01-18 06:50:43
Case112,Packing,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 5,2012-01-18 11:09:03,129,2,2012-01-18 04:33:23
Case110,Grinding Rework,res_835a8431-f928-4b74-95b0-ef26dc8452b6,Role 2,2012-01-18 12:15:57,129,0,2012-01-18 02:42:49
Case89,Packing,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 5,2012-01-18 13:30:17,129,3,2012-01-18 04:33:41
Case61,Fix,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-18 13:35:01,129,0,2012-01-18 04:13:53
Case22,Laser Marking,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-18 14:07:18,129,2,2012-01-18 04:16:42
Case85,Lapping,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-18 14:08:02,129,0,2012-01-18 05:03:10
Case42,Fix,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 1,2012-01-18 14:56:19,129,1,2012-01-18 06:08:49
Case59,Laser Marking,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 4,2012-01-18 15:58:34,129,1,2012-01-18 06:56:57
Case91,Laser Marking,res_2356665f-6535-4884-98d9-0ee27360b154,Role 4,2012-01-18 16:47:22,129,3,2012-01-18 12:20:27
Case138,Round Grinding,res_2356665f-6535-4884-98d9-0ee27360b154,Role 2,2012-01-18 17:13:17,129,1,2012-01-18 11:08:54
Case88,Laser Marking,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 4,2012-01-18 17:37:04,129,2,2012-01-18 09:34:12
Case152,Final Inspection Q.C.,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 3,2012-01-18 17:49:16,128,3,2012-01-18 13:37:49
Case94,Laser Marking,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 4,2012-01-18 17:54:59,129,4,2012-01-18 12:49:42
Case119,Grinding Rework,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 2,2012-01-18 17:57:17,129,1,2012-01-18 11:10:04
Case81,Final Inspection Q.C.,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 3,2012-01-18 18:01:51,129,2,2012-01-18 10:18:12
Case156,Turning Rework,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 1,2012-01-18 18:15:36,128,0,2012-01-18 14:35:48
Case113,Round Grinding,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 2,2012-01-18 18:39:59,129,0,2012-01-18 10:14:18
Case35,Turning & Milling Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-18 19:01:07,128,0,2012-01-18 13:53:38
Case153,Milling Q.C.,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-18 21:21:26,128,0,2012-01-18 16:36:44
Case166,Turning & Milling Q.C.,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 3,2012-01-18 21:58:17,128,1,2012-01-18 18:58:47
Case145,Packing,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 5,2012-01-18 22:00:36,128,1,2012-01-18 17:13:17
Case118,Final Inspection Q.C.,res_af5968b2-d9e9-4f78-972a-3fe815f95050,Role 3,2012-01-18 22:14:14,128,4,2012-01-18 16:21:58
Case34,Final Inspection Q.C.,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 3,2012-01-18 22:53:07,129,2,2012-01-18 08:02:00
Case125,Turning Rework,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-18 22:57:45,128,1,2012-01-18 17:23:39
Case80,Fix,res_3d1a238f-0507-4af1-bd50-10317dae47c3,Role 1,2012-01-18 23:19:40,128,0,2012-01-18 17:28:54
Case73,Round  Q.C.,res_3ec7b0bf-5526-4dce-b636-f2a7df234d37,Role 1,2012-01-18 23:57:47,128,0,2012-01-18 14:28:36
Case64,Final Inspection Q.C.,res_3ec7b0bf-5526-4dce-b636-f2a7df234d37,Role 3,2012-01-19 00:10:01,129,1,2012-01-18 06:27:50
Case164,Laser Marking,res_3ec7b0bf-5526-4dce-b636-f2a7df234d37,Role 4,2012-01-19 00:11:50,128,2,2012-01-18 20:42:14
Case131,Laser Marking,res_3ec7b0bf-5526-4dce-b636-f2a7df234d37,Role 4,2012-01-19 01:35:14,128,0,2012-01-18 19:54:50
Case83,Fix,res_f9b9113f-a686-48ef-aecf-0c2f8e471174,Role 1,2012-01-19 02:01:55,128,1,2012-01-18 19:01:31
Case128,Turn & Mill. & Screw Assem,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 1,2012-01-19 03:52:08,128,0,2012-01-18 21:46:32
Case10,Packing,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 5,2012-01-19 04:07:29,128,0,2012-01-18 13:59:52
Case122,Fix,res_feef336e-6ac8-4ce3-b97c-7a680e6abeef,Role 1,2012-01-19 04:23:29,128,2,2012-01-18 22:47:14
Case90,Round Grinding,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 2,2012-01-19 05:30:18,128,0,2012-01-19 01:15:08
Case133,Grinding Rework,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 2,2012-01-19 06:55:10,128,0,2012-01-18 23:52:32
Case159,Turning & Milling,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-19 06:59:14,128,1,2012-01-19 01:45:38
Case170,Turning & Milling,res_7845d384-ed29-4547-8326-ac7c5fc4500b,Role 1,2012-01-19 07:18:05,128,2,2012-01-19 02:04:15
Case82,Fix,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-19 08:39:47,128,2,2012-01-19 00:31:44
Case5,Laser Marking,res_27530692-4d75-464a-9a49-eff7f2b714cd,Role 4,2012-01-19 09:11:50,128,1,2012-01-18 20:18:32
Case127,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 10:07:46,127,0,2012-01-19 04:52:00
Case21,Packing,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 5,2012-01-19 10:09:07,128,1,2012-01-19 00:11:58
Case135,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 11:45:00,127,1,2012-01-19 06:34:05
Case165,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 11:48:52,127,2,2012-01-19 06:54:29
Case120,Grinding Rework,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 2,2012-01-19 12:30:14,128,1,2012-01-19 03:57:08
Case163,Grinding Rework,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 2,2012-01-19 12:53:06,127,1,2012-01-19 08:58:35
Case137,Laser Marking,res_666d09e7-69ff-4a8f-ab71-b5401c8e628a,Role 4,2012-01-19 13:28:49,127,2,2012-01-19 08:25:53
Case99,Lapping,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 4,2012-01-19 13:57:39,127,0,2012-01-19 07:18:17
Case154,Round Grinding,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 2,2012-01-19 14:09:35,127,0,2012-01-19 07:44:39
Case105,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 15:50:55,127,3,2012-01-19 07:17:26
Case103,Final Inspection Q.C.,res_33e99f4c-0473-42ac-9ce1-510c44e595f8,Role 3,2012-01-19 15:57:43,127,4,2012-01-19 09:47:58
Case40,Fix,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 1,2012-01-19 17:50:34,127,1,2012-01-19 06:10:55
Case160,Packing,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 5,2012-01-19 18:25:57,127,1,2012-01-19 14:15:37
Case46,Laser Marking,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 4,2012-01-19 18:51:35,128,1,2012-01-19 03:19:54
Case136,Final Inspection Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 19:20:20,127,2,2012-01-19 13:48:48
Case169,Turning & Milling Q.C.,res_50c807af-2e74-4d6b-8add-30027827d50b,Role 3,2012-01-19 19:40:52,127,0,2012-01-19 15:21:47
Case161,Final Inspection Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-19 20:24:18,127,1,2012-01-19 17:40:28
Case70,Packing,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 5,2012-01-19 20:51:02,127,3,2012-01-19 16:30:05
Case108,Turning & Milling Q.C.,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 3,2012-01-19 22:20:02,127,1,2012-01-19 15:53:41
Case53,Packing,res_c28905bf-0701-42c2-ad63-30f32f68806a,Role 5,2012-01-20 00:34:39,127,0,2012-01-19 12:47:01
Case38,Laser Marking,res_b281af4b-9447-4cc3-944d-b63513ded8d3,Role 4,2012-01-20 01:44:47,127,1,2012-01-19 19:56:07
Case56,Packing,res_6756f3ee-f569-4355-b657-c3f0f18becdd,Role 5,2012-01-20 03:54:15,127,2,2012-01-19 14:31:25
Case44,Turning Rework,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-20 04:35:56,127,0,2012-01-19 17:03:22
Case11,Laser Marking,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 4,2012-01-20 04:56:13,127,1,2012-01-19 14:35:06
Case84,Lapping,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 4,2012-01-20 06:44:00,127,1,2012-01-19 23:57:16
Case76,Fix,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-20 06:47:18,126,2,2012-01-20 01:19:47
Case30,Fix,res_581af756-c82a-4aab-9e43-8e3aecdcd9a2,Role 1,2012-01-20 06:54:20,127,1,2012-01-19 15:19:27
Case79,Fix,res_7a996bd4-0ceb-4f29-a392-9155367c88f5,Role 1,2012-01-20 08:47:37,126,1,2012-01-20 01:10:11
