case_id,activity_name,resource,start_timestamp,end_timestamp,agent
58,Laser Marking,ID0998,2012-02-19 22:09:00+00:00,2012-02-19 23:24:00+00:00,10
58,Packing,ID4820,2012-02-20 07:00:00+00:00,2012-02-20 08:00:00+00:00,19
66,Turning,ID4219,2012-02-19 17:18:00+00:00,2012-02-19 17:58:00+00:00,7
66,Turning,ID4219,2012-02-19 17:59:00+00:00,2012-02-19 20:26:00+00:00,7
66,Turning Q.C.,ID4618,2012-02-19 22:52:00+00:00,2012-02-19 22:53:00+00:00,14
66,Flat Grinding,ID0998,2012-02-20 17:24:00+00:00,2012-02-20 18:21:00+00:00,10
66,Lapping,ID0998,2012-03-01 18:51:00+00:00,2012-03-01 20:58:00+00:00,10
66,Turning Q.C.,ID4618,2012-03-08 19:28:00+00:00,2012-03-08 22:53:00+00:00,14
66,Laser Marking,ID0998,2012-03-09 19:55:00+00:00,2012-03-09 21:10:00+00:00,10
66,Lapping,ID0998,2012-03-09 19:55:00+00:00,2012-03-09 21:10:00+00:00,10
66,Packing,ID4820,2012-03-11 07:00:00+00:00,2012-03-11 08:00:00+00:00,19
66,Final Inspection Q.C.,ID4618,2012-03-11 15:11:00+00:00,2012-03-11 16:26:00+00:00,14
68,Turning,ID4442,2012-02-27 17:30:00+00:00,2012-02-27 22:00:00+00:00,24
68,Turning,ID3718,2012-02-27 23:00:00+00:00,2012-02-28 00:00:00+00:00,40
68,Final Inspection Q.C.,ID4287,2012-02-28 14:09:00+00:00,2012-02-28 15:40:00+00:00,18
68,Packing,ID4820,2012-02-29 07:00:00+00:00,2012-02-29 08:00:00+00:00,19
68,Final Inspection Q.C.,ID4287,2012-02-29 21:00:00+00:00,2012-02-29 21:30:00+00:00,18
72,Turning & Milling,ID4219,2012-02-06 14:48:00+00:00,2012-02-07 00:22:00+00:00,7
72,Turning & Milling,ID4219,2012-02-07 00:23:00+00:00,2012-02-07 01:09:00+00:00,7
72,Turning & Milling Q.C.,ID4618,2012-02-07 15:24:00+00:00,2012-02-07 16:50:00+00:00,14
72,Flat Grinding,ID4882,2012-02-12 07:00:00+00:00,2012-02-12 08:15:00+00:00,4
72,Flat Grinding,ID0998,2012-02-12 17:46:00+00:00,2012-02-12 17:47:00+00:00,10
72,Laser Marking,ID0998,2012-02-12 17:47:00+00:00,2012-02-12 21:13:00+00:00,10
72,Flat Grinding,ID4882,2012-02-12 21:12:00+00:00,2012-02-12 22:27:00+00:00,4
72,Packing,ID4820,2012-02-14 07:00:00+00:00,2012-02-14 08:00:00+00:00,19
72,Packing,ID4820,2012-02-14 07:00:00+00:00,2012-02-14 08:00:00+00:00,19
72,Final Inspection Q.C.,ID4618,2012-02-14 19:38:00+00:00,2012-02-14 19:39:00+00:00,14
73,Turning & Milling,ID4932,2012-02-08 13:56:00+00:00,2012-02-08 14:04:00+00:00,20
73,Turning & Milling,ID4429,2012-02-08 14:22:00+00:00,2012-02-08 23:34:00+00:00,17
73,Turning & Milling,ID4167,2012-02-09 03:16:00+00:00,2012-02-09 06:45:00+00:00,15
73,Turning & Milling,ID4529,2012-02-09 06:53:00+00:00,2012-02-09 09:46:00+00:00,3
73,Turning & Milling,ID4429,2012-02-09 13:58:00+00:00,2012-02-09 16:09:00+00:00,17
73,Turning & Milling,ID4932,2012-02-09 16:10:00+00:00,2012-02-09 17:26:00+00:00,20
73,Turning & Milling,ID4932,2012-02-09 17:27:00+00:00,2012-02-09 23:05:00+00:00,20
73,Turning & Milling Q.C.,ID4618,2012-02-09 17:53:00+00:00,2012-02-09 18:55:00+00:00,14
73,Turning & Milling,ID4167,2012-02-10 00:14:00+00:00,2012-02-10 04:36:00+00:00,15
73,Turning & Milling,ID0997,2012-02-10 03:15:00+00:00,2012-02-10 05:43:00+00:00,5
73,Turning & Milling Q.C.,ID4618,2012-02-10 14:47:00+00:00,2012-02-10 15:09:00+00:00,14
73,Laser Marking,ID0998,2012-02-15 21:20:00+00:00,2012-02-15 21:40:00+00:00,10
73,Round Grinding,ID4355,2012-02-16 20:39:00+00:00,2012-02-16 22:28:00+00:00,9
73,Round Grinding,ID4355,2012-02-16 22:28:00+00:00,2012-02-16 23:02:00+00:00,9
73,Round Grinding,ID4385,2012-02-16 23:03:00+00:00,2012-02-17 03:13:00+00:00,26
73,Round Grinding,ID4385,2012-02-17 03:13:00+00:00,2012-02-17 04:07:00+00:00,26
73,Round Grinding,ID4385,2012-02-17 04:15:00+00:00,2012-02-17 06:30:00+00:00,26
73,Round Grinding,ID4618,2012-02-17 18:49:00+00:00,2012-02-17 19:13:00+00:00,14
73,Packing,ID4820,2012-02-19 07:00:00+00:00,2012-02-19 08:00:00+00:00,19
73,Final Inspection Q.C.,ID4618,2012-02-19 16:00:00+00:00,2012-02-19 20:58:00+00:00,14
74,Packing,ID4820,2012-01-31 07:00:00+00:00,2012-01-31 08:00:00+00:00,19
74,Final Inspection Q.C.,ID4287,2012-01-31 15:04:00+00:00,2012-01-31 15:40:00+00:00,18
74,Final Inspection Q.C.,ID4287,2012-01-31 22:11:00+00:00,2012-01-31 23:26:00+00:00,18
75,Turning & Milling,ID0997,2012-02-02 16:16:00+00:00,2012-02-02 17:20:00+00:00,5
75,Turning & Milling,ID0997,2012-02-02 18:41:00+00:00,2012-02-02 23:00:00+00:00,5
75,Turning & Milling,ID4219,2012-02-02 23:13:00+00:00,2012-02-03 02:38:00+00:00,7
75,Turning & Milling,ID4219,2012-02-03 04:00:00+00:00,2012-02-03 07:00:00+00:00,7
75,Turning & Milling,ID0997,2012-02-03 14:00:00+00:00,2012-02-03 17:30:00+00:00,5
75,Turning & Milling,ID0997,2012-02-03 17:30:00+00:00,2012-02-03 18:30:00+00:00,5
75,Turning & Milling Q.C.,ID4493,2012-02-05 18:30:00+00:00,2012-02-05 19:50:00+00:00,13
75,Laser Marking,ID0998,2012-02-16 18:51:00+00:00,2012-02-16 18:52:00+00:00,10
75,Lapping,ID4882,2012-02-16 21:15:00+00:00,2012-02-16 21:53:00+00:00,4
75,Round Grinding,ID4872,2012-02-17 14:00:00+00:00,2012-02-17 15:30:00+00:00,16
75,Round Grinding,ID4872,2012-02-17 15:30:00+00:00,2012-02-17 19:30:00+00:00,16
75,Round Grinding,ID4528,2012-02-19 16:20:00+00:00,2012-02-19 19:00:00+00:00,12
75,Packing,ID4820,2012-02-21 07:00:00+00:00,2012-02-21 08:00:00+00:00,19
75,Final Inspection Q.C.,ID4493,2012-02-21 16:30:00+00:00,2012-02-21 17:20:00+00:00,13
76,Round Grinding,ID4528,2012-02-19 19:00:00+00:00,2012-02-19 19:30:00+00:00,12
76,Packing,ID4820,2012-02-21 07:00:00+00:00,2012-02-21 08:00:00+00:00,19
76,Final Inspection Q.C.,ID4493,2012-02-21 16:18:00+00:00,2012-02-21 17:19:00+00:00,13
77,Turning & Milling,ID4641,2012-01-31 16:35:00+00:00,2012-01-31 23:01:00+00:00,8
77,Turning & Milling,ID4641,2012-02-01 17:48:00+00:00,2012-02-01 23:04:00+00:00,8
77,Turning & Milling,ID3846,2012-02-01 23:06:00+00:00,2012-02-02 06:42:00+00:00,11
77,Turning & Milling,ID3846,2012-02-02 23:22:00+00:00,2012-02-03 06:40:00+00:00,11
77,Turning & Milling,ID4641,2012-02-05 09:13:00+00:00,2012-02-05 13:38:00+00:00,8
77,Turning & Milling,ID4132,2012-02-05 14:11:00+00:00,2012-02-06 00:47:00+00:00,25
77,Turning & Milling Q.C.,ID4163,2012-02-05 16:00:00+00:00,2012-02-05 19:00:00+00:00,0
77,Turning & Milling,ID4641,2012-02-06 03:34:00+00:00,2012-02-06 13:39:00+00:00,8
77,Turning & Milling,ID3846,2012-02-06 13:58:00+00:00,2012-02-07 00:49:00+00:00,11
77,Turning & Milling,ID4641,2012-02-07 03:16:00+00:00,2012-02-07 13:31:00+00:00,8
77,Turning & Milling,ID3846,2012-02-07 14:11:00+00:00,2012-02-07 16:21:00+00:00,11
77,Turning & Milling,ID3846,2012-02-07 16:21:00+00:00,2012-02-07 22:43:00+00:00,11
77,Turning & Milling,ID4641,2012-02-08 03:17:00+00:00,2012-02-08 07:00:00+00:00,8
77,Turning & Milling,ID4641,2012-02-08 07:00:00+00:00,2012-02-08 13:30:00+00:00,8
77,Round Grinding,ID4445,2012-02-08 07:00:00+00:00,2012-02-08 08:30:00+00:00,1
77,Round Grinding,ID4445,2012-02-08 08:30:00+00:00,2012-02-08 13:00:00+00:00,1
77,Turning & Milling,ID3846,2012-02-08 18:40:00+00:00,2012-02-09 00:50:00+00:00,11
77,Turning & Milling Q.C.,ID4163,2012-02-08 20:20:00+00:00,2012-02-08 21:11:00+00:00,0
77,Laser Marking,ID0998,2012-02-08 21:12:00+00:00,2012-02-08 22:27:00+00:00,10
77,Round Grinding,ID4528,2012-02-08 23:00:00+00:00,2012-02-09 00:40:00+00:00,12
77,Flat Grinding,ID0998,2012-02-08 23:18:00+00:00,2012-02-08 23:19:00+00:00,10
77,Lapping,ID0998,2012-02-08 23:19:00+00:00,2012-02-09 00:34:00+00:00,10
77,Flat Grinding,ID0998,2012-02-08 23:20:00+00:00,2012-02-09 02:01:00+00:00,10
77,Round Grinding,ID4355,2012-02-09 00:43:00+00:00,2012-02-09 03:52:00+00:00,9
77,Round Grinding,ID4872,2012-02-09 00:53:00+00:00,2012-02-09 06:35:00+00:00,16
77,Flat Grinding,ID4872,2012-02-09 02:02:00+00:00,2012-02-09 06:34:00+00:00,16
77,Lapping,ID0998,2012-02-09 02:02:00+00:00,2012-02-09 03:17:00+00:00,10
77,Lapping,ID4872,2012-02-09 02:02:00+00:00,2012-02-09 06:35:00+00:00,16
77,Turning & Milling,ID4641,2012-02-09 03:12:00+00:00,2012-02-09 13:47:00+00:00,8
77,Lapping,ID4445,2012-02-09 03:22:00+00:00,2012-02-09 06:56:00+00:00,1
77,Round Grinding,ID4355,2012-02-09 03:53:00+00:00,2012-02-09 06:40:00+00:00,9
77,Turning & Milling,ID3846,2012-02-09 13:56:00+00:00,2012-02-09 14:57:00+00:00,11
77,Round Grinding,ID4163,2012-02-09 14:00:00+00:00,2012-02-09 15:40:00+00:00,0
77,Turning & Milling Q.C.,ID4163,2012-02-09 14:00:00+00:00,2012-02-09 15:40:00+00:00,0
77,Turning,ID4219,2012-02-09 14:49:00+00:00,2012-02-10 02:40:00+00:00,7
77,Turning & Milling,ID3846,2012-02-09 14:58:00+00:00,2012-02-09 17:07:00+00:00,11
77,Flat Grinding,ID0998,2012-02-09 15:31:00+00:00,2012-02-09 21:08:00+00:00,10
77,Turning & Milling Q.C.,ID4163,2012-02-09 16:00:00+00:00,2012-02-09 19:50:00+00:00,0
77,Round Grinding,ID4528,2012-02-09 16:00:00+00:00,2012-02-09 19:27:00+00:00,12
77,Round Grinding,ID4163,2012-02-09 17:24:00+00:00,2012-02-09 19:50:00+00:00,0
77,Round Grinding,ID4385,2012-02-09 18:17:00+00:00,2012-02-09 20:28:00+00:00,26
77,Turning & Milling Q.C.,ID4163,2012-02-09 20:20:00+00:00,2012-02-10 01:05:00+00:00,0
77,Round Grinding,ID4528,2012-02-09 20:20:00+00:00,2012-02-09 22:49:00+00:00,12
77,Round Grinding,ID4385,2012-02-09 20:29:00+00:00,2012-02-09 22:50:00+00:00,26
77,Round Grinding,ID4163,2012-02-09 20:38:00+00:00,2012-02-10 01:00:00+00:00,0
77,Lapping,ID4872,2012-02-09 21:11:00+00:00,2012-02-10 06:41:00+00:00,16
77,Turning & Milling Q.C.,ID4163,2012-02-09 21:40:00+00:00,2012-02-10 02:00:00+00:00,0
77,Lapping,ID0998,2012-02-10 01:14:00+00:00,2012-02-10 19:52:00+00:00,10
77,Round Grinding,ID4872,2012-02-10 01:15:00+00:00,2012-02-10 06:41:00+00:00,16
77,Packing,ID4820,2012-02-10 07:00:00+00:00,2012-02-10 08:00:00+00:00,19
77,Round Grinding,ID4163,2012-02-10 14:00:00+00:00,2012-02-10 15:40:00+00:00,0
77,Turning,ID4219,2012-02-10 14:26:00+00:00,2012-02-10 16:50:00+00:00,7
77,Final Inspection Q.C.,ID4163,2012-02-10 16:00:00+00:00,2012-02-10 16:56:00+00:00,0
77,Turning,ID4219,2012-02-10 16:52:00+00:00,2012-02-10 16:53:00+00:00,7
77,Lapping,ID0998,2012-02-10 19:50:00+00:00,2012-02-10 19:52:00+00:00,10
77,Round Grinding,ID4355,2012-02-12 14:57:00+00:00,2012-02-12 15:11:00+00:00,9
77,Round Grinding,ID4355,2012-02-12 15:12:00+00:00,2012-02-12 17:03:00+00:00,9
77,Round Grinding,ID4872,2012-02-12 15:19:00+00:00,2012-02-12 17:53:00+00:00,16
77,Round Grinding,ID4355,2012-02-12 17:05:00+00:00,2012-02-12 20:58:00+00:00,9
77,Round Grinding,ID4355,2012-02-12 20:59:00+00:00,2012-02-12 22:52:00+00:00,9
77,Round Grinding,ID4385,2012-02-12 23:18:00+00:00,2012-02-13 00:22:00+00:00,26
77,Round Grinding,ID4355,2012-02-13 13:55:00+00:00,2012-02-13 14:03:00+00:00,9
77,Turning,ID4219,2012-02-13 15:26:00+00:00,2012-02-14 03:27:00+00:00,7
77,Round Grinding,ID4355,2012-02-13 16:09:00+00:00,2012-02-13 23:49:00+00:00,9
77,Final Inspection Q.C.,ID4163,2012-02-13 20:20:00+00:00,2012-02-14 01:00:00+00:00,0
77,Round Grinding,ID4385,2012-02-13 23:13:00+00:00,2012-02-14 02:33:00+00:00,26
77,Round Grinding,ID4163,2012-02-14 20:20:00+00:00,2012-02-15 01:02:00+00:00,0
77,Turning,ID4219,2012-02-15 03:30:00+00:00,2012-02-15 03:31:00+00:00,7
77,Round Grinding,ID4163,2012-02-15 14:00:00+00:00,2012-02-15 15:40:00+00:00,0
77,Round Grinding,ID4163,2012-02-15 16:00:00+00:00,2012-02-15 19:50:00+00:00,0
77,Final Inspection Q.C.,ID4163,2012-02-15 20:20:00+00:00,2012-02-15 21:20:00+00:00,0
77,Turning,ID0997,2012-02-15 22:51:00+00:00,2012-02-15 22:52:00+00:00,5
77,Packing,ID4820,2012-02-16 07:00:00+00:00,2012-02-16 08:00:00+00:00,19
77,Final Inspection Q.C.,ID4163,2012-02-21 23:00:00+00:00,2012-02-22 01:02:00+00:00,0
77,Turning,ID4219,2012-02-22 07:00:00+00:00,2012-02-22 08:15:00+00:00,7
77,Final Inspection Q.C.,ID4163,2012-02-22 14:00:00+00:00,2012-02-22 15:40:00+00:00,0
84,Turning & Milling,ID4219,2012-02-23 17:44:00+00:00,2012-02-23 23:48:00+00:00,7
84,Turning & Milling,ID4219,2012-02-23 23:49:00+00:00,2012-02-24 00:52:00+00:00,7
84,Turning & Milling,ID4219,2012-02-24 14:10:00+00:00,2012-02-24 14:39:00+00:00,7
84,Turning & Milling,ID4219,2012-02-24 14:39:00+00:00,2012-02-24 14:55:00+00:00,7
84,Turning & Milling,ID4219,2012-02-24 14:55:00+00:00,2012-02-24 20:06:00+00:00,7
84,Turning & Milling Q.C.,ID4618,2012-02-26 16:32:00+00:00,2012-02-26 17:33:00+00:00,14
84,Turning & Milling,ID0997,2012-02-26 19:12:00+00:00,2012-02-26 21:52:00+00:00,5
84,Turning & Milling Q.C.,ID4618,2012-02-26 21:57:00+00:00,2012-02-26 21:58:00+00:00,14
84,Laser Marking,ID0998,2012-02-26 23:38:00+00:00,2012-02-27 00:31:00+00:00,10
84,Flat Grinding,ID0998,2012-02-29 17:14:00+00:00,2012-02-29 17:49:00+00:00,10
84,Round Grinding,ID4528,2012-03-01 22:47:00+00:00,2012-03-02 01:44:00+00:00,12
84,Round Grinding,ID4528,2012-03-02 01:44:00+00:00,2012-03-02 06:21:00+00:00,12
84,Final Inspection Q.C.,ID4618,2012-03-04 18:38:00+00:00,2012-03-05 00:55:00+00:00,14
84,Packing,ID4820,2012-03-05 07:00:00+00:00,2012-03-05 08:00:00+00:00,19
84,Final Inspection Q.C.,ID4618,2012-03-05 16:29:00+00:00,2012-03-05 16:30:00+00:00,14
84,Final Inspection Q.C.,ID4618,2012-03-06 17:49:00+00:00,2012-03-06 20:34:00+00:00,14
84,Final Inspection Q.C.,ID4618,2012-03-06 21:11:00+00:00,2012-03-06 22:26:00+00:00,14
84,Grinding Rework,ID4872,2012-03-06 23:05:00+00:00,2012-03-07 01:05:00+00:00,16
84,Packing,ID4820,2012-03-07 07:00:00+00:00,2012-03-07 08:00:00+00:00,19
84,Packing,ID4820,2012-03-07 07:00:00+00:00,2012-03-07 08:00:00+00:00,19
84,Final Inspection Q.C.,ID4618,2012-03-07 15:16:00+00:00,2012-03-07 16:20:00+00:00,14
89,SETUP     Turning & Milling,ID4932,2012-02-23 20:27:00+00:00,2012-02-23 22:48:00+00:00,20
89,Turning & Milling,ID4167,2012-02-23 23:22:00+00:00,2012-02-24 03:14:00+00:00,15
89,Turning & Milling,ID4529,2012-02-24 03:15:00+00:00,2012-02-24 07:07:00+00:00,3
89,Turning & Milling,ID4529,2012-02-24 07:46:00+00:00,2012-02-24 13:34:00+00:00,3
89,Turning & Milling,ID4932,2012-02-24 14:02:00+00:00,2012-02-24 19:54:00+00:00,20
89,Turning & Milling,ID4932,2012-02-25 15:08:00+00:00,2012-02-25 16:58:00+00:00,20
89,Turning & Milling,ID4794,2012-02-25 20:07:00+00:00,2012-02-26 06:08:00+00:00,2
89,Turning & Milling,ID4794,2012-02-26 05:14:00+00:00,2012-02-26 13:41:00+00:00,2
89,Turning & Milling,ID4932,2012-02-26 06:08:00+00:00,2012-02-26 16:57:00+00:00,20
89,Turning & Milling Q.C.,ID4618,2012-02-26 21:49:00+00:00,2012-02-26 22:52:00+00:00,14
89,Packing,ID4491,2012-02-27 07:00:00+00:00,2012-02-27 08:00:00+00:00,21
89,Laser Marking,ID0998,2012-02-27 18:08:00+00:00,2012-02-27 19:23:00+00:00,10
89,Final Inspection Q.C.,ID4618,2012-02-27 18:09:00+00:00,2012-02-27 18:10:00+00:00,14
90,Turning & Milling,ID4794,2012-02-23 14:05:00+00:00,2012-02-23 22:49:00+00:00,2
90,Turning & Milling,ID4167,2012-02-23 23:21:00+00:00,2012-02-24 06:43:00+00:00,15
90,Turning & Milling,ID4529,2012-02-24 07:10:00+00:00,2012-02-24 13:29:00+00:00,3
90,Turning & Milling,ID4932,2012-02-24 14:00:00+00:00,2012-02-24 19:54:00+00:00,20
90,Turning & Milling,ID4794,2012-02-25 20:59:00+00:00,2012-02-26 12:11:00+00:00,2
90,Turning & Milling,ID4718,2012-02-26 04:58:00+00:00,2012-02-26 16:09:00+00:00,27
90,Turning & Milling,ID4932,2012-02-26 14:00:00+00:00,2012-02-26 16:59:00+00:00,20
90,Turning & Milling,ID4718,2012-02-26 18:18:00+00:00,2012-02-26 18:34:00+00:00,27
90,Turning & Milling,ID4794,2012-02-27 02:58:00+00:00,2012-02-27 13:43:00+00:00,2
90,Turning & Milling,ID4932,2012-02-27 05:00:00+00:00,2012-02-27 13:50:00+00:00,20
90,Turning & Milling,ID4529,2012-02-27 16:22:00+00:00,2012-02-27 22:50:00+00:00,3
90,Turning Q.C.,ID4618,2012-02-28 16:52:00+00:00,2012-02-28 22:37:00+00:00,14
90,Turning Q.C.,ID4618,2012-02-28 22:36:00+00:00,2012-02-28 23:51:00+00:00,14
90,Laser Marking,ID0998,2012-02-28 22:53:00+00:00,2012-02-28 23:25:00+00:00,10
90,Final Inspection Q.C.,ID4618,2012-02-28 23:28:00+00:00,2012-02-28 23:42:00+00:00,14
90,Packing,ID4820,2012-02-29 07:00:00+00:00,2012-02-29 08:00:00+00:00,19
91,Turning & Milling,ID4429,2012-02-21 21:20:00+00:00,2012-02-21 23:02:00+00:00,17
91,Turning & Milling,ID4167,2012-02-21 23:04:00+00:00,2012-02-22 04:56:00+00:00,15
91,Turning & Milling,ID4167,2012-02-22 04:56:00+00:00,2012-02-22 06:41:00+00:00,15
91,Turning & Milling,ID4529,2012-02-22 06:08:00+00:00,2012-02-22 13:34:00+00:00,3
91,Turning Q.C.,ID4618,2012-02-22 13:52:00+00:00,2012-02-22 13:58:00+00:00,14
91,Turning & Milling,ID4794,2012-02-22 14:22:00+00:00,2012-02-22 14:42:00+00:00,2
91,Turning & Milling,ID4932,2012-02-22 14:42:00+00:00,2012-02-22 22:56:00+00:00,20
91,Turning & Milling,ID4167,2012-02-23 01:13:00+00:00,2012-02-23 03:22:00+00:00,15
91,Turning & Milling,ID4529,2012-02-23 03:23:00+00:00,2012-02-23 13:30:00+00:00,3
91,Turning & Milling,ID4932,2012-02-23 13:52:00+00:00,2012-02-23 20:26:00+00:00,20
91,Turning Q.C.,ID4618,2012-02-23 16:09:00+00:00,2012-02-23 19:52:00+00:00,14
91,Turning Q.C.,ID4618,2012-02-26 22:20:00+00:00,2012-02-26 22:52:00+00:00,14
91,Laser Marking,ID0998,2012-02-27 22:40:00+00:00,2012-02-27 22:41:00+00:00,10
91,Turning Q.C.,ID4618,2012-02-27 22:47:00+00:00,2012-02-27 22:50:00+00:00,14
91,Laser Marking,ID0998,2012-02-27 22:48:00+00:00,2012-02-28 00:03:00+00:00,10
91,Final Inspection Q.C.,ID4618,2012-02-27 22:51:00+00:00,2012-02-27 22:52:00+00:00,14
91,Packing,ID4491,2012-02-28 07:00:00+00:00,2012-02-28 08:00:00+00:00,21
91,Turning & Milling,ID0937,2012-02-28 07:00:00+00:00,2012-02-28 08:15:00+00:00,23
92,Turning & Milling,ID4794,2012-02-13 11:32:00+00:00,2012-02-13 13:43:00+00:00,2
92,Turning & Milling,ID4794,2012-02-14 03:32:00+00:00,2012-02-14 06:40:00+00:00,2
92,Turning & Milling,ID4794,2012-02-14 06:41:00+00:00,2012-02-14 07:46:00+00:00,2
92,Turning & Milling Q.C.,ID4618,2012-02-14 14:47:00+00:00,2012-02-14 17:46:00+00:00,14
92,Turning & Milling Q.C.,ID4618,2012-02-14 17:49:00+00:00,2012-02-14 19:04:00+00:00,14
92,Turning & Milling Q.C.,ID4618,2012-02-27 13:50:00+00:00,2012-02-27 14:08:00+00:00,14
92,Round Grinding,ID4528,2012-03-01 01:21:00+00:00,2012-03-01 02:00:00+00:00,12
92,Laser Marking,ID4528,2012-03-01 02:00:00+00:00,2012-03-01 02:02:00+00:00,12
92,Round Grinding,ID4528,2012-03-01 02:02:00+00:00,2012-03-01 02:49:00+00:00,12
92,Lapping,ID4528,2012-03-01 02:02:00+00:00,2012-03-01 03:17:00+00:00,12
92,Round Grinding,ID4618,2012-03-05 18:26:00+00:00,2012-03-06 00:58:00+00:00,14
92,Round Grinding,ID4618,2012-03-06 15:00:00+00:00,2012-03-06 17:27:00+00:00,14
92,Packing,ID4820,2012-03-07 07:00:00+00:00,2012-03-07 08:00:00+00:00,19
102,Turning & Milling,ID4219,2012-02-27 23:40:00+00:00,2012-02-28 04:09:00+00:00,7
102,Turning & Milling,ID4219,2012-02-28 04:46:00+00:00,2012-02-28 08:23:00+00:00,7
102,Turning & Milling,ID0997,2012-02-28 18:00:00+00:00,2012-02-28 20:26:00+00:00,5
102,Turning & Milling,ID0997,2012-02-28 21:20:00+00:00,2012-02-28 23:12:00+00:00,5
102,Turning & Milling Q.C.,ID4287,2012-02-28 21:35:00+00:00,2012-02-28 22:25:00+00:00,18
102,Turning & Milling,ID0997,2012-02-28 23:12:00+00:00,2012-02-29 00:56:00+00:00,5
102,Turning & Milling,ID4219,2012-02-29 04:28:00+00:00,2012-02-29 08:29:00+00:00,7
102,Turning & Milling,ID4794,2012-02-29 08:30:00+00:00,2012-02-29 11:31:00+00:00,2
102,Turning & Milling,ID0997,2012-02-29 14:32:00+00:00,2012-02-29 18:05:00+00:00,5
102,Turning & Milling,ID0997,2012-02-29 18:05:00+00:00,2012-02-29 23:00:00+00:00,5
102,Turning & Milling Q.C.,ID4287,2012-02-29 22:00:00+00:00,2012-02-29 23:00:00+00:00,18
102,Turning & Milling,ID0997,2012-02-29 23:00:00+00:00,2012-03-01 00:20:00+00:00,5
102,Turning & Milling Q.C.,ID4287,2012-02-29 23:04:00+00:00,2012-02-29 23:36:00+00:00,18
102,Turning & Milling,ID0997,2012-03-01 00:19:00+00:00,2012-03-01 00:48:00+00:00,5
102,Turning & Milling,ID4219,2012-03-01 05:27:00+00:00,2012-03-01 07:11:00+00:00,7
102,Turning & Milling Q.C.,ID4287,2012-03-01 16:30:00+00:00,2012-03-01 17:49:00+00:00,18
102,Turning & Milling Q.C.,ID4287,2012-03-06 07:00:00+00:00,2012-03-06 08:15:00+00:00,18
102,Laser Marking,ID0998,2012-03-08 20:32:00+00:00,2012-03-08 21:41:00+00:00,10
102,Lapping,ID4882,2012-03-09 07:00:00+00:00,2012-03-09 08:15:00+00:00,4
102,Lapping,ID0998,2012-03-11 16:38:00+00:00,2012-03-11 18:04:00+00:00,10
102,Round Grinding,ID4528,2012-03-12 02:25:00+00:00,2012-03-12 03:00:00+00:00,12
102,Round Grinding,ID4528,2012-03-12 03:00:00+00:00,2012-03-12 06:40:00+00:00,12
102,Round Grinding,ID4445,2012-03-12 14:03:00+00:00,2012-03-12 15:04:00+00:00,1
102,Round Grinding,ID4445,2012-03-12 14:50:00+00:00,2012-03-12 15:09:00+00:00,1
102,Round Grinding,ID4287,2012-03-12 15:02:00+00:00,2012-03-12 15:09:00+00:00,18
102,Round Grinding,ID4287,2012-03-12 15:10:00+00:00,2012-03-12 17:57:00+00:00,18
102,Round Grinding,ID4445,2012-03-12 17:00:00+00:00,2012-03-12 17:58:00+00:00,1
102,Final Inspection Q.C.,ID4287,2012-03-12 21:00:00+00:00,2012-03-13 00:00:00+00:00,18
102,Final Inspection Q.C.,ID4287,2012-03-13 15:00:00+00:00,2012-03-13 15:06:00+00:00,18
102,Packing,ID4820,2012-03-14 07:00:00+00:00,2012-03-14 08:00:00+00:00,19
108,Turning & Milling,ID4794,2012-02-27 08:18:00+00:00,2012-02-27 13:55:00+00:00,2
108,Turning & Milling,ID4529,2012-02-27 13:59:00+00:00,2012-02-27 16:13:00+00:00,3
108,Turning & Milling Q.C.,ID4287,2012-02-27 14:00:00+00:00,2012-02-27 15:40:00+00:00,18
108,Turning & Milling,ID4529,2012-02-27 16:13:00+00:00,2012-02-27 19:38:00+00:00,3
108,Turning & Milling Q.C.,ID4287,2012-02-28 20:20:00+00:00,2012-02-28 21:24:00+00:00,18
108,Laser Marking,ID0998,2012-02-29 00:52:00+00:00,2012-02-29 02:07:00+00:00,10
108,Flat Grinding,ID4528,2012-02-29 07:00:00+00:00,2012-02-29 08:15:00+00:00,12
108,Flat Grinding,ID0420,2012-03-01 05:05:00+00:00,2012-03-01 06:04:00+00:00,30
108,Lapping,ID0420,2012-03-01 09:35:00+00:00,2012-03-01 10:28:00+00:00,30
108,Lapping,ID0420,2012-03-01 09:36:00+00:00,2012-03-01 10:50:00+00:00,30
108,Round Grinding,ID4385,2012-03-07 15:30:00+00:00,2012-03-07 18:16:00+00:00,26
108,Round Grinding,ID4385,2012-03-07 18:18:00+00:00,2012-03-07 21:10:00+00:00,26
108,Round Grinding,ID0420,2012-03-07 21:12:00+00:00,2012-03-07 22:56:00+00:00,30
108,Round Grinding,ID4872,2012-03-07 22:57:00+00:00,2012-03-08 02:30:00+00:00,16
108,Final Inspection Q.C.,ID4287,2012-03-08 18:00:00+00:00,2012-03-08 22:52:00+00:00,18
108,Packing,ID4820,2012-03-09 07:00:00+00:00,2012-03-09 08:00:00+00:00,19
108,Final Inspection Q.C.,ID4287,2012-03-09 16:00:00+00:00,2012-03-09 16:27:00+00:00,18
114,Turning & Milling,ID4794,2012-02-29 09:03:00+00:00,2012-02-29 13:53:00+00:00,2
114,Turning & Milling Q.C.,ID4618,2012-02-29 13:56:00+00:00,2012-02-29 15:19:00+00:00,14
